MiDAS Daily RMS peaks — 20240628
Total: 91 events

[RMS_below300m 欄位說明]
  來源  : 2024 backfill nc（100Hz decimated，Hole A trace 1307–1403，跳過頂部 73 ch，對應深度 ~300–700 m）
  前處理: per-file bad-channel masking(median+10×MAD) → bandpass 1–20 Hz（sosfiltfilt，逐檔獨立，非跨檔 causal filter state）
  公式  : sqrt( sum(x[ch,t]^2) / (97 ch × 100 samples) ) / DAS_SENSITIVITY
  意義  : STA/LTA 偵測峰值那一秒，97 個 channel × 100 個取樣點的 RMS 振幅
  單位  : strain rate (1/s)，已轉換為物理應變率（DAS_SENSITIVITY=7.0621e+08）
  參考值: 典型背景 ~7.08e-10–2.83e-09，大地震 > 1.13e-08

RMS stats  mean=9.058e-09  std=1.237e-08  min=2.316e-09  Q25=3.888e-09  median=4.793e-09  Q75=7.995e-09  max=9.199e-08
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label  CWA
------------------------------------------------------------------
000  2024-06-28 08:19:42    4.072e-09        noise       0
001  2024-06-28 08:42:50    3.856e-09        up          0
002  2024-06-28 09:11:20    4.184e-09        up          0
003  2024-06-28 09:16:15    5.769e-08        down        0
004  2024-06-28 09:17:36    2.669e-08        up          0
005  2024-06-28 09:47:31    6.842e-09        up          0
006  2024-06-28 10:01:24    4.466e-09        down        0
007  2024-06-28 10:08:40    3.943e-09        down        0
008  2024-06-28 10:32:11    4.051e-09        down        0
009  2024-06-28 10:41:11    2.519e-08        up          0
010  2024-06-28 11:19:34    3.388e-08        up          0
011  2024-06-28 11:51:58    6.884e-09        up          0
012  2024-06-28 12:09:42    4.412e-09        up          0
013  2024-06-28 12:37:53    4.993e-09        up          0
014  2024-06-28 12:41:40    1.341e-08        up          0
015  2024-06-28 13:16:52    6.070e-09        up          0
016  2024-06-28 13:29:55    4.508e-09        up          0
017  2024-06-28 13:30:10    5.693e-09        up          0
018  2024-06-28 13:48:39    4.540e-09        up          0
019  2024-06-28 14:13:49    1.243e-08        up          0
020  2024-06-28 14:25:10    3.671e-09        up          0
021  2024-06-28 14:25:29    6.215e-09        up          0
022  2024-06-28 14:31:04    3.271e-09        up          0
023  2024-06-28 15:04:46    6.398e-09        up          0
024  2024-06-28 15:09:56    3.878e-09        noise       0
025  2024-06-28 15:12:14    4.507e-09        noise       0
026  2024-06-28 15:13:41    5.304e-09        up          0
027  2024-06-28 15:18:41    4.793e-09        up          0
028  2024-06-28 15:24:18    1.324e-08        noise_large  0
029  2024-06-28 15:25:36    5.748e-09        noise       0
030  2024-06-28 15:43:06    7.854e-09        noise       0
031  2024-06-28 16:43:05    4.144e-08        up          0
032  2024-06-28 16:52:25    6.026e-09        up          0
033  2024-06-28 17:04:13    5.002e-09        noise       0
034  2024-06-28 17:14:28    3.763e-09        up          0
035  2024-06-28 17:19:51    1.469e-08        up          0
036  2024-06-28 17:24:19    3.938e-09        up          0
037  2024-06-28 17:27:40    9.918e-09        up          0
038  2024-06-28 17:45:08    4.095e-09        up          0
039  2024-06-28 17:58:07    1.809e-08        up          0
040  2024-06-28 18:25:24    3.357e-08        up          0
041  2024-06-28 18:36:51    8.708e-09        up          0
