MiDAS Daily RMS peaks — 20240601
Total: 122 events

[RMS_below300m 欄位說明]
  來源  : 2024 backfill nc（100Hz decimated，Hole A trace 1307–1403，跳過頂部 73 ch，對應深度 ~300–700 m）
  前處理: per-file bad-channel masking(median+10×MAD) → bandpass 1–20 Hz（sosfiltfilt，逐檔獨立，非跨檔 causal filter state）
  公式  : sqrt( sum(x[ch,t]^2) / (97 ch × 100 samples) ) / DAS_SENSITIVITY
  意義  : STA/LTA 偵測峰值那一秒，97 個 channel × 100 個取樣點的 RMS 振幅
  單位  : strain rate (1/s)，已轉換為物理應變率（DAS_SENSITIVITY=7.0621e+08）
  參考值: 典型背景 ~7.08e-10–2.83e-09，大地震 > 1.13e-08

RMS stats  mean=1.565e-08  std=4.287e-08  min=2.294e-09  Q25=3.520e-09  median=4.248e-09  Q75=8.521e-09  max=3.424e-07
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label  CWA
------------------------------------------------------------------
000  2024-06-01 08:32:53    3.424e-07        up          0
001  2024-06-01 08:33:25    1.425e-07        noise_large  0
002  2024-06-01 08:43:48    1.533e-08        up          0
003  2024-06-01 09:13:34    9.912e-09        down        0
004  2024-06-01 09:14:34    6.351e-09        up          0
005  2024-06-01 09:17:40    3.602e-09        down        0
006  2024-06-01 09:21:37    4.233e-09        up          0
007  2024-06-01 09:32:04    4.398e-09        up          0
008  2024-06-01 09:32:55    4.372e-09        down        0
009  2024-06-01 09:38:13    8.995e-09        up          0
010  2024-06-01 09:41:59    4.440e-09        down        0
011  2024-06-01 09:52:43    3.944e-09        down        0
012  2024-06-01 09:53:31    3.447e-09        down        0
013  2024-06-01 10:00:10    3.693e-09        down        0
014  2024-06-01 10:01:45    3.160e-09        up          0
015  2024-06-01 10:02:18    1.546e-08        up          0
016  2024-06-01 10:03:35    4.256e-09        down        0
017  2024-06-01 10:08:35    3.642e-09        up          0
018  2024-06-01 10:09:39    5.583e-09        up          0
019  2024-06-01 10:10:35    1.563e-08        up          0
020  2024-06-01 10:13:43    4.006e-09        down        0
021  2024-06-01 10:21:39    4.474e-09        up          0
022  2024-06-01 10:45:12    4.410e-09        up          0
023  2024-06-01 10:52:43    2.218e-07        up          0
024  2024-06-01 11:11:43    3.708e-09        down        0
025  2024-06-01 11:17:29    3.643e-09        down        0
026  2024-06-01 11:45:50    3.706e-09        up          0
027  2024-06-01 11:59:09    5.175e-09        up          0
028  2024-06-01 12:12:51    4.885e-08        up          0
029  2024-06-01 12:28:51    4.431e-09        down        0
030  2024-06-01 12:31:19    4.240e-09        down        0
031  2024-06-01 12:32:50    4.862e-09        up          0
032  2024-06-01 12:33:08    1.361e-08        up          0
033  2024-06-01 12:42:01    5.586e-08        up          0
034  2024-06-01 12:42:42    2.025e-08        down        0
035  2024-06-01 12:45:09    4.507e-09        up          0
036  2024-06-01 12:46:57    6.149e-09        up          0
037  2024-06-01 12:50:10    5.099e-08        down        0
038  2024-06-01 12:54:34    1.336e-08        up          0
039  2024-06-01 13:00:01    4.069e-09        down        0
040  2024-06-01 13:04:04    5.238e-09        up          0
